source,author,title,description,url,urlToImage,publishedAt,content,keyword,article_sentiment,article_confidence,sentiment,confidence
The Guardian,Jonathan Liew,Wayne Rooney searches for redemption amid wreckage at Derby | Jonathan Liew,"A new documentary on the former England striker highlights a guilt complex which has dogged Rooney throughout his careerWayne Rooney was, by his own admission, never all that interested in school. But one subject intrigued him more than others: religious stud…",https://amp.theguardian.com/football/blog/2022/feb/08/wayne-rooney-desperately-searches-for-redemption-amid-the-wreckage-at-derby,https://i.guim.co.uk/img/media/2f14e7d3f1c0d48e2e8573bd00cc936866f38b72/0_0_3000_1800/master/3000.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctb3BpbmlvbnMucG5n&enable=upscale&s=1b3daad28cd7215517d64091abedb991,2022-02-08T08:00:17Z,"Wayne Rooney was, by his own admission, never all that interested in school. But one subject intrigued him more than others: religious studies. The young Rooney was raised as a Catholic, attended a l… [+5182 chars]",Forgiveness,,,POSITIVE,0.9995695948600769
Business Insider,oseddiq@insider.com (Oma Seddiq),Alexandria-Ocasio Cortez says student-loan cancellation should be Biden's priority and his hesitation has 'demoralized a very critical voting block',"Student debt-cancellation is ""entirely"" within Biden's power and is ""one of the single most impactful things"" he can do, Ocasio-Cortez said.",https://www.businessinsider.com/aoc-bidens-hesitation-on-student-loan-cancelation-has-demoralized-a-very-critical-voting-block-2022-2,https://i.insider.com/620a8395e2fe3c0019ea6f2e?width=1200&format=jpeg,2022-02-14T17:38:31Z,"Rep. Alexandria Ocasio-Cortez in a new interview with the New Yorker criticized the Biden administration's inaction on broad student-debt relief.
The New York Democrat said student-loan cancellation… [+1910 chars]",Forgiveness,,,POSITIVE,0.9973326921463013
Yahoo Entertainment,Howard Cohen,Priest fathers a child but remains with North Miami parish. Catholic church has a message,"The Archdiocese of Miami announced Tuesday that one of its priests fathered a child from a former relationship, but that he would remain in service of his...",https://news.yahoo.com/priest-fathers-child-remains-north-201947903.html,https://s.yimg.com/uu/api/res/1.2/sXBvLmF.sLLp12wYopNLGg--~B/aD02NDA7dz0xMTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/miami_herald_mcclatchy_975/0be8dcc16d1cf0e7d1e30d579b8430df,2022-01-25T20:19:47Z,"The Archdiocese of Miami announced Tuesday that one of its priests fathered a child from a former relationship, but that he would remain in service of his parishioners.
According to Archdiocese spok… [+4299 chars]",Forgiveness,,,POSITIVE,0.7052381634712219
The Guardian,Angelique Chrisafis in Paris,Emmanuel Macron to meet Algerian-born French citizens,French president seeks to address France’s colonial legacy in north AfricaEmmanuel Macron is to meet representatives of the Pieds Noirs – the Algerian-born French citizens who fled to France after Algerian independence in 1962 – as he seeks to address France’…,https://amp.theguardian.com/world/2022/jan/26/emmanuel-macron-to-meet-algerian-born-french-citizens,https://i.guim.co.uk/img/media/05efc83d61d3e419db36ea582576bd0062fdf3a4/0_273_8192_4918/master/8192.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=fb00f180517523e91fd502dd99fd0730,2022-01-26T15:56:07Z,Emmanuel Macron is to meet representatives of the Pieds Noirs the Algerian-born French citizens who fled to France after Algerian independence in 1962 as he seeks to address Frances colonial legacy i… [+3652 chars],Forgiveness,,,POSITIVE,0.9888850450515747
The Guardian,Dani Anguiano in Los Angeles,‘I have sinned’: nun to serve a year in jail for wire fraud and money laundering,"The former principal believed priests were better paid than nuns and that she deserved a raiseA California nun will serve a year in prison for stealing $835,000 from an elementary school to support her gambling habit in an emotional case that left Los Angeles…",https://amp.theguardian.com/world/2022/feb/08/california-nun-sentenced-money-laundering,https://i.guim.co.uk/img/media/a342ab38451d4fdadc94a4e6fc4bc8051227ce3f/0_179_5295_3177/master/5295.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=87ea35550649dc730f2b8da021e9b3e7,2022-02-08T22:18:23Z,"A California nun will serve a year in prison for stealing $835,000 from an elementary school to support her gambling habit in an emotional case that left Los Angeles families and even the federal jud… [+3523 chars]",Forgiveness,,,NEGATIVE,0.9969879984855652
The Guardian,"Hollie Richardson, Alexi Duggins, Hannah Verdier, Graeme Virtue and Simon Wardell",TV Tonight: Orange Is the New Black star leads new cop drama,Pretty Hard Cases stars Adrienne C Moore and Meredith MacNeill as mismatched police buddies. Plus: a peek inside the £75m former home of Margot Fonteyn. Here’s what to watch this evening Continue reading...,https://amp.theguardian.com/tv-and-radio/2022/jan/19/tv-tonight-orange-is-the-new-black-star-leads-new-cop-drama,https://i.guim.co.uk/img/media/5954c87c0a4f5e3f7dc8629ea5f788d96223070d/0_200_6000_3600/master/6000.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=cb8747e5163201ef95e4aac88b860b91,2022-01-19T06:20:04Z,"Pretty Hard Cases
9pm, Alibi
Im like Marie Kondo, cleaning up the streets one gang at a time. Sam protests when fellow detective Kelly calls her Karen after a failed drug raid (Only a Karen would r… [+2957 chars]",Forgiveness,,,POSITIVE,0.9845379590988159
The Guardian,Richard Luscombe,Thousands of baptisms invalidated by priest’s use of one wrong word,"Priest in Phoenix, Arizona, resigns after mistakenly using the phrase ‘we baptize you’ instead of ‘I baptize you’ for yearsThousands of baptisms at a Catholic church in Arizona have been invalidated because a priest used the wrong words in performing the cere…",https://amp.theguardian.com/us-news/2022/feb/16/arizona-baptisms-invalidated-priest-uses-one-wrong-word,https://i.guim.co.uk/img/media/4eeeb4d66a6aa8e2e63e20300b0c28deedd6ffff/0_204_7087_4253/master/7087.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=6323f1425dab429f403280cc9fb7e1b0,2022-02-16T16:57:30Z,"Thousands of baptisms at a Catholic church in Arizona have been invalidated because a priest used the wrong words in performing the ceremony.
Father Andres Arango resigned from the St Gregory parish… [+3270 chars]",Forgiveness,,,NEGATIVE,0.9995585083961487
Uncrate.com,Uncrate,Callaway Rogue ST MAX Drivers,"Combining strategic weighting with AI-informed design, Callaway's line of Rogue ST Max drivers work for golfers of all skill levels. At the back is a 26-gram tungsten weight that increases speed on off-center hits, increasing MOI and thus forgiveness. The...",https://uncrate.com/callaway-rogue-st-max-drivers/,https://uncrate.com/p/2022/01/callaway-rogue-st-max-drivers.jpg,2022-01-28T17:00:02Z,"Today, over 9.7 million Americans have adopted a plant-based lifestyle, and the number continues to increase. To keep those macros balanced, Form Nutrition is providing a vegan alternative. The prote… [+448 chars]",Forgiveness,,,POSITIVE,0.9996516704559326
BBC News,https://www.facebook.com/bbcnews,Ex-Pope admits errors in handling of abuse cases,Former Pope Benedict XVI is accused of failing to act over four cases of historic child sex abuse.,https://www.bbc.co.uk/news/world-europe-60305844,https://ichef.bbci.co.uk/news/1024/branded_news/122AB/production/_122911447_mediaitem122911446.jpg,2022-02-08T14:21:55Z,"Image caption, While Pope Benedict acknowledged errors were made, he did not directly address claims he mishandled sex abuse cases
Former Pope Benedict XVI has acknowledged that errors were made in … [+1971 chars]",Forgiveness,,,NEGATIVE,0.9975143671035767
Pitchfork,Evan Minsker,"Girlpool Announce New Album Forgiveness, Share New Song “Lie Love Lullaby”: Listen",Avery Tucker and Harmony Tividad’s new full-length is out in April,https://pitchfork.com/news/girlpool-announce-new-album-forgiveness-share-new-song-lie-love-lullaby-listen/,"https://media.pitchfork.com/photos/61e4ef42539383a8f2cdda30/16:9/w_1280,c_limit/girlpool.jpg",2022-01-19T14:12:55Z,"Girlpool, the Los Angelesbased duo of Avery Tucker and Harmony Tividad, have announced their new album Forgiveness. The follow-up to 2019s What Chaos Is Imaginary is out April 29 via Anti-, and it wa… [+907 chars]",Forgiveness,,,POSITIVE,0.9817450642585754
NPR,Elissa Nadworny,Student loan payments resume in May. Here are 7 ways to prepare,First things first: Get acquainted (or reacquainted) with your loans. And don't count on blanket loan forgiveness.,https://www.npr.org/2022/01/21/1074562935/student-loan-payments-resume-in-may-here-are-7-ways-to-prepare,https://media.npr.org/assets/img/2022/01/21/jchang_studentloans_final_v01_wide-6cddba0f31eb75f1e97c5a62530e3bce6b6ed94c.jpg?s=1400,2022-01-21T17:00:30Z,"A little more than three months. That's how much time is left before about 41 million federal student loan borrowers have to start making loan payments again.
The federal government froze student lo… [+4558 chars]",Forgiveness,,,NEGATIVE,0.6402792930603027
New York Times,Ron Lieber,6 Who Finally Got the Public Service Loan Forgiveness They Earned,Waves of borrowers in the federal Public Service Loan Forgiveness program are seeing their debts go to zero. Here’s how six of them finally got there.,https://www.nytimes.com/2022/01/25/your-money/pslf-relief.html,https://static01.nyt.com/images/2022/01/22/business/22-MONEY-TOP-COMBO/22-MONEY-TOP-COMBO-facebookJumbo.jpg,2022-01-25T10:00:22Z,"Financing it all was expensive: Both of them consolidated their loans, repackaging them into two monsters totaling $203,000. P.S.L.F. provided a glimmer of hope, then came a crushing realization that… [+1274 chars]",Forgiveness,,,POSITIVE,0.9957720637321472
Al Jazeera English,Al Jazeera,Former pope asks for forgiveness over child abuse scandal,Vatican issues letter by Benedict XVI following a German report into abuse in the archdiocese from 1945 to 2019.,https://www.aljazeera.com/news/2022/2/8/former-pope-ask-for-forgiveness-over-child-abuse-scandal,https://www.aljazeera.com/wp-content/uploads/2011/01/2011110214017399436_20.jpeg?fit=680%2C450,2022-02-08T17:13:38Z,"Former Pope Benedict has acknowledged that errors occurred in handling sexual abuse cases when he was archbishop of Munich and asked for forgiveness, as his lawyers argued he was not directly to blam… [+2833 chars]",Forgiveness,,,NEGATIVE,0.9503934383392334
Stereogum,Ryan Leas,Girlpool – “Lie Love Lullaby”,"In December, Girlpool returned with a new song called “Faultline.” (It ranked amongst our favorites that week.) That was just the first taste of a whole new Girlpool album. It’s called Forgiveness, and it’s out in April.",https://www.stereogum.com/2173193/girlpool-lie-love-lullaby-forgiveness/music/,https://static.stereogum.com/uploads/2022/01/forgiveness-1642451730.jpeg,2022-01-19T14:18:24Z,"In December, Girlpool returned with a new song called “Faultline.” (It ranked amongst our favorites that week.) That was just the first taste of a whole new Girlpool album. It’s called Forgiveness, a… [+1122 chars]",Forgiveness,,,POSITIVE,0.6957333087921143
Reuters,,Conservatives defend ex pope after report but experts see legacy dented - Reuters,"Conservatives on Friday defended former Pope Benedict against charges of mishandling sexual abuse cases decades ago, but victim groups and experts said the findings of a German report had tarnished the legacy of one of Catholicism's most renowned theologians.",https://www.reuters.com/world/europe/conservatives-defend-ex-pope-after-report-experts-see-legacy-dented-2022-01-21/,https://www.reuters.com/resizer/2rOUiibNMJYGFob_k_3JbSleuG4=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/JQGUUQHFI5PKFEOGWCPU4H6VC4.jpg,2022-01-21T16:00:00Z,"VATICAN CITY, Jan 21 (Reuters) - Conservatives on Friday defended former Pope Benedict against charges of mishandling sexual abuse cases decades ago, but victim groups and experts said the findings o… [+4089 chars]",Forgiveness,,,POSITIVE,0.8747307062149048
Reuters,,Italy's Catholic Church faces pressure for independent abuse inquiry - Reuters,"At a trial under way in Sicily, a 28-year-old Italian is seeking justice against a man he accuses of forcing him to perform sex acts before going on to become a priest.",https://www.reuters.com/world/italys-catholic-church-faces-pressure-independent-abuse-inquiry-2022-02-11/,https://www.reuters.com/resizer/tWfxuzkcKPtztTr_YaOFzNW2NUc=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/SEUGB3AAYVL4TDL3ICO6SCMKVE.jpg,2022-02-11T14:39:00Z,"ROME, Feb 11 (Reuters) - At a trial under way in Sicily, a 28-year-old Italian is seeking justice against a man he accuses of forcing him to perform sex acts before going on to become a priest.
The … [+3838 chars]",Forgiveness,,,POSITIVE,0.5477566719055176
